"geolocation_zip_code_prefix","geolocation_lat","geolocation_lng","geolocation_city","geolocation_state"
"01014",-23.545948945322863,-46.63350149901904,sao paulo,SP
"01050",-23.548722622251763,-46.64376241424774,sao paulo,SP
"01007",-23.550776601448405,-46.63639141479597,sao paulo,SP
"01020",-23.552549496537548,-46.63163152553523,sao paulo,SP
"01019",-23.55188848459232,-46.63008934096028,sao paulo,SP
"01020",-23.552495528997667,-46.632059999999996,sao paulo,SP
"01039",-23.539819023861785,-46.63696720497428,são paulo,SP
"01050",-23.5489498215419,-46.64192751526344,sao paulo,SP
"01022",-23.54448617790984,-46.6329062463212,sao paulo,SP
"01044",-23.546454307519205,-46.640845320560956,sao paulo,SP
"01001",-23.550497706907514,-46.63433817805407,sao paulo,SP
"01012",-23.54711929087078,-46.63488111172018,sao paulo,SP
"01046",-23.54612896641469,-46.64295148361138,sao paulo,SP
"01050",-23.54891736303305,-46.642520665704815,sao paulo,SP
"01026",-23.54131233975484,-46.62849025456588,sao paulo,SP
"01020",-23.552533361648077,-46.62960898251487,sao paulo,SP
"01004",-23.54918138051819,-46.63482185844542,sao paulo,SP
"01017",-23.54968991921072,-46.63051281086609,sao paulo,SP
"01040",-23.54160305551385,-46.639215518870124,sao paulo,SP
"01009",-23.549074826533555,-46.63756198557327,são paulo,SP
"01050",-23.549009406053422,-46.642812281839745,sao paulo,SP
"01046",-23.546081127035535,-46.64482029837157,sao paulo,SP
"01014",-23.545625699694156,-46.63354191520002,são paulo,SP
"01033",-23.53784452510254,-46.634192025535214,sao paulo,SP
"01047",-23.546888214265113,-46.64145011267249,sao paulo,SP
"01011",-23.547639550320632,-46.63603162315495,sao paulo,SP
"01034",-23.542195107132557,-46.63650368497896,sao paulo,SP
"01009",-23.54693540437998,-46.63658792659698,sao paulo,SP
"01039",-23.54020961780837,-46.6375457035893,sao paulo,SP
"01014",-23.546496164031378,-46.63345994991051,sao paulo,SP
"01046",-23.546081127035535,-46.64482029837157,sao paulo,SP
"01005",-23.548779492642403,-46.63830268942238,sao paulo,SP
"01043",-23.546844062727214,-46.640628455594644,são paulo,SP
"01011",-23.547639550320632,-46.63603162315495,sao paulo,SP
"01028",-23.53511468388245,-46.63664864293957,sao paulo,SP
"01005",-23.54968972289983,-46.63671905572496,sao paulo,SP
"01046",-23.545106152086156,-46.64381018541167,são paulo,SP
"01039",-23.5406861987132,-46.638296449218,sao paulo,SP
"01031",-23.544189999999958,-46.636289999999974,sao paulo,SP
"01032",-23.542460235356934,-46.63618792951116,sao paulo,SP
"01045",-23.541794423538555,-46.64277789439665,sao paulo,SP
"01044",-23.547276880373964,-46.6399237790698,sao paulo,SP
"01033",-23.540703589791633,-46.63794453344108,são paulo,SP
"01009",-23.546340513734233,-46.636238503202634,sao paulo,SP
"01050",-23.54985418067981,-46.643139396906825,sao paulo,SP
"01047",-23.54573684263371,-46.640483743407,sao paulo,SP
"01050",-23.54891736303305,-46.642520665704815,sao paulo,SP
"01026",-23.53925652899767,-46.633440525535235,sao paulo,SP
"01029",-23.539608953372944,-46.632910934502824,sao paulo,SP
"01039",-23.541971951699512,-46.64003196670314,sao paulo,SP
"01007",-23.548166155735117,-46.63823833081751,são paulo,SP
"01032",-23.540505663338884,-46.63541486857297,sao paulo,SP
"01005",-23.548758390789974,-46.6384109454671,sao paulo,SP
"01031",-23.542520789115148,-46.63533516134283,sao paulo,SP
"01037",-23.546093374689814,-46.639759185815684,sao paulo,SP
"01038",-23.544139809596672,-46.64041077352986,sao paulo,SP
"01004",-23.549534948092827,-46.63430666833054,sao paulo,SP
"01047",-23.545678222863444,-46.64050974216626,sao paulo,SP
"01027",-23.53821280045007,-46.631370614490145,sao paulo,SP
"01014",-23.547082268784923,-46.63340844117833,sao paulo,SP
"01006",-23.550317224536894,-46.63660363835193,são paulo,SP
"01007",-23.55033958312654,-46.63744114071786,sao paulo,SP
"01020",-23.552482452132203,-46.62938955675458,sao paulo,SP
"01014",-23.54631891978764,-46.63343055730286,são paulo,SP
"01030",-23.537239491257424,-46.63298206549715,sao paulo,SP
"01005",-23.549980033585307,-46.63476783166945,sao paulo,SP
"01010",-23.545361513938836,-46.6346895341229,sao paulo,SP
"01033",-23.53784452510254,-46.634192025535214,sao paulo,SP
"01046",-23.545368575913177,-46.64318283002467,sao paulo,SP
"01046",-23.54535489177092,-46.644014321801684,sao paulo,SP
"01033",-23.540159399936574,-46.63548454731953,sao paulo,SP
"01040",-23.540876706359263,-46.638218310433395,sao paulo,SP
"01031",-23.538803228143564,-46.63400117583238,sao paulo,SP
"01038",-23.544340113797652,-46.640552186508195,sao paulo,SP
"01050",-23.54985418067981,-46.643139396906825,sao paulo,SP
"01027",-23.537771130446078,-46.629418551907165,sao paulo,SP
"01004",-23.54963705912052,-46.634056831669454,sao paulo,SP
"01042",-23.54504537246811,-46.640187927145234,sao paulo,SP
"01027",-23.538876611431725,-46.62859298320734,são paulo,SP
"01046",-23.545106152086156,-46.64381018541167,sao paulo,SP
"01050",-23.54985418067981,-46.643139396906825,são paulo,SP
"01037",-23.545187340816042,-46.63785524104107,sao paulo,SP
"01027",-23.53802389508915,-46.62946591534425,são paulo,SP
"01001",-23.550497706907514,-46.63433817805407,sao paulo,SP
"01012",-23.547742270615682,-46.63519853788446,sao paulo,SP
"01033",-23.540796722482114,-46.63647342862273,sao paulo,SP
"01048",-23.547170116019362,-46.639570390501504,sao paulo,SP
"01050",-23.548722622251763,-46.64376241424774,sao paulo,SP
"01020",-23.552494470713864,-46.631394,sao paulo,SP
"01007",-23.550096635581966,-46.637934794477474,sao paulo,SP
"01020",-23.552482452132203,-46.62938955675458,sao paulo,SP
"01050",-23.54985418067981,-46.643139396906825,sao paulo,SP
"01035",-23.54189541355524,-46.6410738923192,sao paulo,SP
"01050",-23.5489498215419,-46.64192751526344,sao paulo,SP
"01046",-23.545368575913177,-46.64318283002467,sao paulo,SP
"01002",-23.548551065785627,-46.63507239078997,sao paulo,SP
"01004",-23.550202089647414,-46.63522084915459,sao paulo,SP
"01022",-23.544318781579953,-46.63085444477461,sao paulo,SP
"01020",-23.552494470713864,-46.631394,sao paulo,SP
"01044",-23.544986375238064,-46.6419389830631,sao paulo,SP
"01021",-23.544575853453754,-46.63244359019568,sao paulo,SP
"01037",-23.54519873979251,-46.63791575103784,sao paulo,SP
"01001",-23.54929199999999,-46.633559478233785,sao paulo,SP
"01031",-23.542520789115148,-46.63533516134283,sao paulo,SP
"01009",-23.549074826533555,-46.63756198557327,são paulo,SP
"01035",-23.541740936176268,-46.641356197760906,sao paulo,SP
"01033",-23.54032130474925,-46.636394815973325,sao paulo,SP
"01036",-23.54045127670386,-46.64357021994927,sao paulo,SP
"01028",-23.536027749379617,-46.632878533585306,sao paulo,SP
"01046",-23.546817419095163,-46.64537999999999,sao paulo,SP
"01035",-23.540204555658082,-46.644147057043064,são paulo,SP
"01043",-23.546844062727214,-46.640628455594644,são paulo,SP
"01018",-23.55158623535693,-46.633619487794974,sao paulo,SP
"01026",-23.53925652899767,-46.633440525535235,sao paulo,SP
"01041",-23.543712849558617,-46.6402632336835,sao paulo,SP
"01037",-23.546704599774962,-46.64033633250615,sao paulo,SP
"01048",-23.54718811601936,-46.639588390501515,sao paulo,SP
"01042",-23.54472059810152,-46.640515568959614,são paulo,SP
"01026",-23.539257503462455,-46.63329249708582,sao paulo,SP
"01010",-23.545361513938836,-46.6346895341229,sao paulo,SP
"01047",-23.546273112412678,-46.64122516971552,sao paulo,SP
"01021",-23.541247875382297,-46.632080200386646,são paulo,SP
"01050",-23.54848057617298,-46.640525065641405,sao paulo,SP
"01050",-23.548470601708207,-46.64047556564139,sao paulo,SP
"01050",-23.549009406053422,-46.642812281839745,são paulo,SP
"01025",-23.54057517958329,-46.63193609033991,são paulo,SP
"01010",-23.547806958346342,-46.63612181853806,sao paulo,SP
"01020",-23.552495528997667,-46.632059999999996,sao paulo,SP
"01020",-23.552549496537548,-46.63163152553523,sao paulo,SP
"01017",-23.54981334999131,-46.63035027254893,sao paulo,SP
"01030",-23.5434177665763,-46.63289994448614,sao paulo,SP
"01032",-23.540742303912527,-46.635570638640374,sao paulo,SP
"01027",-23.537625024150234,-46.63031301067581,são paulo,SP
"01007",-23.550816467943903,-46.636181161809674,sao paulo,SP
"01010",-23.545361513938836,-46.6346895341229,sao paulo,SP
"01046",-23.545106152086156,-46.64381018541167,sao paulo,SP
"01015",-23.544826346129778,-46.63086956396899,sao paulo,SP
"01046",-23.545047855675463,-46.64317276879801,sao paulo,SP
"01045",-23.541593762969626,-46.64189378810082,sao paulo,SP
"01012",-23.547742270615682,-46.63519853788446,sao paulo,SP
"01041",-23.544084835131898,-46.63978569372155,são paulo,SP
"01020",-23.551854317790983,-46.62920011656761,sao paulo,SP
"01032",-23.541191476542252,-46.63499346058632,sao paulo,SP
"01045",-23.541593762969626,-46.64189378810082,sao paulo,SP
"01003",-23.54897652899767,-46.635740497085806,sao paulo,SP
"01047",-23.546273112412678,-46.64122516971552,sao paulo,SP
"01019",-23.551489508194305,-46.63140317736157,sao paulo,SP
"01005",-23.548933414651763,-46.63811234831787,sao paulo,SP
"01037",-23.546462574239737,-46.64014529975757,sao paulo,SP
"01033",-23.540796722482114,-46.63647342862273,sao paulo,SP
"01004",-23.549506973628052,-46.634428168330544,são paulo,SP
"01046",-23.545165891770928,-46.643785796266464,sao paulo,SP
"01020",-23.55254746378896,-46.63015102553521,sao paulo,SP
"01022",-23.544497629753593,-46.631461751457095,sao paulo,SP
"01050",-23.54867968581569,-46.640508851520515,sao paulo,SP
"01047",-23.54660531805078,-46.641982174447385,sao paulo,SP
"01048",-23.547475918662467,-46.6403178244561,sao paulo,SP
"01020",-23.552495528997667,-46.632059999999996,sao paulo,SP
"01039",-23.541883009983316,-46.63991946670314,sao paulo,SP
"01042",-23.545394591176624,-46.63971870122335,sao paulo,SP
"01001",-23.550497706907514,-46.63433817805407,sao paulo,SP
"01035",-23.54317293656554,-46.638889149783296,sao paulo,SP
"01027",-23.538361243407014,-46.63052410130416,sao paulo,SP
"01022",-23.54452462975358,-46.631461751457095,sao paulo,SP
"01031",-23.541997726613936,-46.63482435968365,sao paulo,SP
"01014",-23.54636265277865,-46.633676400917516,sao paulo,SP
"01046",-23.54639669248079,-46.643059340556235,sao paulo,SP
"01034",-23.542813739656097,-46.6376968874431,sao paulo,SP
"01026",-23.539425401610018,-46.63342428573489,sao paulo,SP
"01038",-23.542480704543046,-46.638098877274174,sao paulo,SP
"01030",-23.538399296150907,-46.632887607680814,sao paulo,SP
"01044",-23.545751050233726,-46.64132693574358,sao paulo,SP
"01048",-23.547448918662464,-46.64016924063704,sao paulo,SP
"01007",-23.550096635581966,-46.637934794477474,sao paulo,SP
"01017",-23.549178405216697,-46.63211519510653,sao paulo,SP
"01021",-23.544412878988982,-46.63251708298231,sao paulo,SP
"01034",-23.542106542327883,-46.63658202790115,são paulo,SP
"01020",-23.552549496537548,-46.63163152553523,sao paulo,SP
"01038",-23.543672416325194,-46.63971305453289,sao paulo,SP
"01046",-23.54574166250217,-46.64304484150853,são paulo,SP
"01039",-23.54216079751304,-46.64021586973161,sao paulo,SP
"01027",-23.53759400138498,-46.63035901485941,sao paulo,SP
"01020",-23.552533361648077,-46.62960898251487,sao paulo,SP
"01048",-23.547448918662464,-46.64016924063704,sao paulo,SP
"01046",-23.546081127035535,-46.64482029837157,sao paulo,SP
"01010",-23.547806958346342,-46.63612181853806,sao paulo,SP
"01009",-23.546340513734233,-46.636238503202634,sao paulo,SP
"01039",-23.54204500998332,-46.64010846670315,sao paulo,SP
"01011",-23.546690486964888,-46.635446958807194,sao paulo,SP
"01015",-23.54775069525075,-46.63354572759532,sao paulo,SP
"01017",-23.550119905242212,-46.63173986271941,são paulo,SP
"01046",-23.54639669248079,-46.643059340556235,sao paulo,SP
"01032",-23.542460235356934,-46.63618792951116,sao paulo,SP
